FECHA_DE_MUESTRA,FECHA_DE_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESPECIE_GANADERA,NUMERO_ANIMALES MACHOS,CANTIDAD_KILOGRAMOS_CARNE_MACHOS,NUMERO_ANIMALES HEMBRAS,CANTIDAD_KILOGRAMOS_CARNE_HEMBRAS
20240705,20240631,200404,PIURA,MORROPON,LA MATANZA,OVINOS,142,2840,72,2304
20240705,20240631,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,20,800,14,551
20240705,20240631,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,2,60,2,50
20240705,20240631,200406,PIURA,MORROPON,SALITRAL,OVINOS,6,120,0,0
20240705,20240631,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,4,88,0,0
20240705,20240631,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,3,75,2,60
20240705,20240631,200403,PIURA,MORROPON,CHALACO,OVINOS,3,72,1,31
20240705,20240631,200410,PIURA,MORROPON,YAMANGO,OVINOS,3,90,3,75
20240705,20240631,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,,,,
20240705,20240631,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,
20240705,20240631,200701,PIURA,TALARA,PARINAS,OVINOS,,,,
20240705,20240631,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,
20240705,20240631,200501,PIURA,PAITA,PAITA,OVINOS,,,,
20240705,20240631,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,15,298,10,143
20240705,20240631,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,8,160,6,90
20240705,20240631,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,7,140,7,98
20240705,20240631,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,8,155,5,75
20240705,20240631,200305,PIURA,HUANCABAMBA,LALAQU Z,OVINOS,5,90,0,0
20240705,20240631,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,,,,
20240705,20240631,200201,PIURA,AYABACA,AYABACA,OVINOS,,,,
20240705,20240631,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,180,7200,122,4873
20240705,20240631,200202,PIURA,AYABACA,FRIAS,OVINOS,8,200,4,112
20240705,20240631,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,
20240705,20240631,200210,PIURA,AYABACA,SUYO,OVINOS,8,160,6,90
20240705,20240631,200208,PIURA,AYABACA,SAPILLICA,OVINOS,18,252,10,140
20240705,20240631,200205,PIURA,AYABACA,MONTERO,OVINOS,2,26,1,11
20240705,20240631,200203,PIURA,AYABACA,JILILI ,OVINOS,1,11,1,12
20240705,20240631,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,
20240705,20240631,200110,PIURA,PIURA,LA UNION,CAPRINOS,254,7112,113,2825
20240705,20240631,200104,PIURA,PIURA,CATACAOS,CAPRINOS,,,,
20240705,20240631,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,
20240705,20240631,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,88,1.274,54,855
20240705,20240631,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,25,325,45,585
20240705,20240631,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,
20240705,20240631,200405,PIURA,MORROPON,MORROPON,CAPRINOS,8,240,7,175
20240705,20240631,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,172,4300,75,2850
20240705,20240631,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,135,3780,64,1920
20240705,20240631,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,15,570,11,399
20240705,20240631,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,3,90,3,75
20240705,20240631,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,6,168,1,25
20240705,20240631,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,10,200,0,
20240705,20240631,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,1,22,1,30
20240705,20240631,200403,PIURA,MORROPON,CHALACO,CAPRINOS,1,35,,
20240705,20240631,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,3,90,3,75
20240705,20240631,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,516,4673,588,4116
20240705,20240631,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,20,400,15,300
20240705,20240631,200701,PIURA,TALARA,PARINAS,CAPRINOS,30,600,20,400
20240705,20240631,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,
20240705,20240631,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,
20240705,20240631,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,5,75,3,48
20240705,20240631,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,5,75,5,80
20240705,20240631,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,6,90,6,96
20240705,20240631,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,8,144,5,85
20240705,20240631,200305,PIURA,HUANCABAMBA,LALAQU Z,CAPRINOS,6,138,1,26
20240705,20240631,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,
20240705,20240631,200201,PIURA,AYABACA,AYABACA,CAPRINOS,1,15,0,0
20240705,20240631,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,100,3700,87,3213
20240705,20240631,200202,PIURA,AYABACA,FRIAS,CAPRINOS,5,140,2,60
20240705,20240631,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,
20240705,20240631,200210,PIURA,AYABACA,SUYO,CAPRINOS,88,1274,54,855
20240705,20240631,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,52,832,18,288
20240705,20240631,200205,PIURA,AYABACA,MONTERO,CAPRINOS,1,12,1,10
20240705,20240631,200203,PIURA,AYABACA,JILILI ,CAPRINOS,,,,
20240603,20240531,200101,PIURA,PIURA,PIURA,VACUNO,445,93.45,153,
20240603,20240531,200110,PIURA,PIURA,LA UNION,VACUNO,152,31.92,162,
20240603,20240531,200105,PIURA,PIURA,CATACAOS,VACUNO,842,176.82,311,
20240603,20240531,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,
20240603,20240531,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,24,4425,58,9510
20240603,20240531,200109,PIURA,PIURA,LAS LOMAS,VACUNO,9,1260,11,1540
20240603,20240531,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,
20240603,20240531,200405,PIURA,MORROPON,MORROPON,VACUNO,30,6,30,3
20240603,20240531,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,195,40.95,70,15.4
20240603,20240531,200404,PIURA,MORROPON,LA MATANZA,VACUNO,117,24.57,32,7.04
20240603,20240531,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,6,1.5,6,1500
20240603,20240531,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,5,1,4,400
20240603,20240531,200406,PIURA,MORROPON,SALITRAL,VACUNO,7,1.33,1,180
20240603,20240531,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,10,2,1,180
20240603,20240531,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,3,630,2,396
20240603,20240531,200403,PIURA,MORROPON,CHALACO,VACUNO,5,1.25,5,1250
20240603,20240531,200410,PIURA,MORROPON,YAMANGO,VACUNO,5,1,5,500
20240604,20240531,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,275,62.887,351,70.551
20240604,20240531,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,25,4.5,15,2.7
20240604,20240531,200701,PIURA,TALARA,PARINAS,VACUNO,76,13.68,64,10.24
20240604,20240531,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,20,3.6,12,2.16
20240604,20240531,200501,PIURA,PAITA,PAITA,VACUNO,,,,
20240604,20240531,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,16,2.968,110,18.311
20240604,20240531,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,8,1.38,7,1.15
20240604,20240531,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,5,850,8,1.25
20240604,20240531,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,7,1.29,7,1.14
20240604,20240531,200305,PIURA,HUANCABAMBA,LALAQU Z,VACUNO,6,1050,1,181
20240604,20240531,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,18,2110,12,1.49
20240604,20240531,200201,PIURA,AYABACA,AYABACA,VACUNO,53,7.622,52,7.662
20240604,20240531,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,10,2.5,4,1000
20240604,20240531,200202,PIURA,AYABACA,FRIAS,VACUNO,12,1.14,5,1100
20240604,20240531,200209,PIURA,AYABACA,SICCHEZ,VACUNO,3,390,3,360
20240604,20240531,200210,PIURA,AYABACA,SUYO,VACUNO,,,,
20240604,20240531,200208,PIURA,AYABACA,SAPILLICA,VACUNO,,,,
20240604,20240531,200205,PIURA,AYABACA,MONTERO,VACUNO,17,2.21,8,720
20240604,20240531,200203,PIURA,AYABACA,JILILI ,VACUNO,4,440,2,180
20240604,20240531,200101,PIURA,PIURA,PIURA,PORCINO,,,,
20240604,20240531,200110,PIURA,PIURA,LA UNION,PORCINO,5,225,4,260
20240604,20240531,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,
20240604,20240531,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,
20240604,20240531,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,14,850,12,640
20240604,20240531,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,
20240604,20240531,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,
20240604,20240531,200405,PIURA,MORROPON,MORROPON,PORCINO,20,1.2,15,250
20240604,20240531,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,182,6.37,62,2.852
20240604,20240531,200404,PIURA,MORROPON,LA MATANZA,PORCINO,128,4.864,48,2.16
20240604,20240531,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,80,5760,58,3626
20240604,20240531,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,7,420,5,250
20240604,20240531,200406,PIURA,MORROPON,SALITRAL,PORCINO,14,644,2,76
20240604,20240531,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,17,782,3,128
20240604,20240531,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,6,270,3,165
20240604,20240531,200403,PIURA,MORROPON,CHALACO,PORCINO,70,4.9,35,2241
20240604,20240531,200410,PIURA,MORROPON,YAMANGO,PORCINO,10,600,5,250
20240604,20240531,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,255,24322,346,26988
20240604,20240531,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,30,2100,10,700
20240604,20240531,200701,PIURA,TALARA,PARINAS,PORCINO,30,1800,20,1200
20240604,20240531,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,
20240605,20240531,200501,PIURA,PAITA,PAITA,PORCINO,,,,
20240605,20240531,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,36,3285,41,4118
20240605,20240531,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,8,730,8,790
20240605,20240531,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,9,820,6,645
20240605,20240531,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,7,635,7,740
20240605,20240531,200305,PIURA,HUANCABAMBA,LALAQU Z,PORCINO,13,780,2,80
20240605,20240531,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,11,605,9,618
20240605,20240531,200201,PIURA,AYABACA,AYABACA,PORCINO,13,941,19,1.314
20240605,20240531,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,300,21,200,13025
20240605,20240531,200202,PIURA,AYABACA,FRIAS,PORCINO,15,525,9,495
20240605,20240531,200209,PIURA,AYABACA,SICCHEZ,PORCINO,7,315,4,160
20240605,20240531,200210,PIURA,AYABACA,SUYO,PORCINO,,,,
20240605,20240531,200208,PIURA,AYABACA,SAPILLICA,PORCINO,,,,
20240605,20240531,200205,PIURA,AYABACA,MONTERO,PORCINO,18,810,12,480
20240605,20240531,200203,PIURA,AYABACA,JILILI ,PORCINO,8,360,4,160
20240605,20240531,200101,PIURA,PIURA,PIURA,OVINOS,,,,
20240605,20240531,200110,PIURA,PIURA,LA UNION,OVINOS,,,,
20240605,20240531,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,
20240605,20240531,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,
20240605,20240531,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,13,186,39,566
20240605,20240531,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,
20240605,20240531,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,
20240605,20240531,200405,PIURA,MORROPON,MORROPON,OVINOS,7,210,7,175
20240605,20240531,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,540,17.28,55,2.09
20240605,20240531,200404,PIURA,MORROPON,LA MATANZA,OVINOS,152,3.8,73,2.336
20240605,20240531,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,30,980,,
20240605,20240531,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,41,120,3,75
20240605,20240531,200406,PIURA,MORROPON,SALITRAL,OVINOS,4,80,0,0
20240605,20240531,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,8,88,0,0
20240605,20240531,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,3,75,2,70
20240605,20240531,200403,PIURA,MORROPON,CHALACO,OVINOS,10,440,7,305
20240605,20240531,200410,PIURA,MORROPON,YAMANGO,OVINOS,3,90,3,75
20240605,20240531,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,90,916,103,876
20240605,20240531,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,
20240605,20240531,200701,PIURA,TALARA,PARINAS,OVINOS,,,,
20240605,20240531,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,
20240605,20240531,200501,PIURA,PAITA,PAITA,OVINOS,,,,
20240605,20240531,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,10,161,20,346
20240605,20240531,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,8,130,5,90
20240605,20240531,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,6,96,7,115
20240605,20240531,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,7,115,5,85
20240605,20240531,200305,PIURA,HUANCABAMBA,LALAQU Z,OVINOS,5,90,0,0
20240605,20240531,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,2,24,,
20240605,20240531,200201,PIURA,AYABACA,AYABACA,OVINOS,2,35,0,0
20240605,20240531,200206,PIURA,AYABACA,PACAIPAMPA,OVINOS,160,6.914,133,5744
20240605,20240531,200202,PIURA,AYABACA,FRIAS,OVINOS,,,,
20240605,20240531,200209,PIURA,AYABACA,SICCHEZ,OVINOS,,,,
20240605,20240531,200210,PIURA,AYABACA,SUYO,OVINOS,,,,
20240605,20240531,200208,PIURA,AYABACA,SAPILLICA,OVINOS,,,,
20240605,20240531,200205,PIURA,AYABACA,MONTERO,OVINOS,2,26,3,33
20240605,20240531,200203,PIURA,AYABACA,JILILI ,OVINOS,1,11,1,12
20240605,20240531,200101,PIURA,PIURA,PIURA,CAPRINOS,,,,
20240605,20240531,200110,PIURA,PIURA,LA UNION,CAPRINOS,,,,
20240605,20240531,200105,PIURA,PIURA,CATACAOS,CAPRINOS,,,,
20240605,20240531,200109,PIURA,PIURA,LA ARENA,CAPRINOS,,,,
20240605,20240531,200114,PIURA,PIURA,TAMBOGRANDE,CAPRINOS,,,,
20240605,20240531,200109,PIURA,PIURA,LAS LOMAS,CAPRINOS,,,,
20240605,20240531,200801,PIURA,SECHURA,SECHURA,CAPRINOS,,,,
20240605,20240531,200405,PIURA,MORROPON,MORROPON,CAPRINOS,,,,
20240605,20240531,200401,PIURA,MORROPON,CHULUCANAS,CAPRINOS,,,,
20240605,20240531,200404,PIURA,MORROPON,LA MATANZA,CAPRINOS,,,,
20240605,20240531,200409,PIURA,MORROPON,SANTO DOMINGO,CAPRINOS,,,,
20240605,20240531,200402,PIURA,MORROPON,BUENOS AIRES,CAPRINOS,,,,
20240605,20240531,200406,PIURA,MORROPON,SALITRAL,CAPRINOS,,,,
20240605,20240531,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,CAPRINOS,,,,
20240605,20240531,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,CAPRINOS,,,,
20240605,20240531,200403,PIURA,MORROPON,CHALACO,CAPRINOS,,,,
20240605,20240531,200410,PIURA,MORROPON,YAMANGO,CAPRINOS,,,,
20240605,20240531,200601,PIURA,SULLANA,BELLAVISTA,CAPRINOS,,,,
20240605,20240531,200607,PIURA,SULLANA,QUERECOTILLO,CAPRINOS,,,,
20240605,20240531,200701,PIURA,TALARA,PARINAS,CAPRINOS,,,,
20240605,20240531,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,CAPRINOS,,,,
20240605,20240531,200501,PIURA,PAITA,PAITA,CAPRINOS,,,,
20240605,20240531,200301,PIURA,HUANCABAMBA,HUANCABAMBA,CAPRINOS,,,,
20240605,20240531,200302,PIURA,HUANCABAMBA,CANCHAQUE,CAPRINOS,,,,
20240605,20240531,200307,PIURA,HUANCABAMBA,SONDOR,CAPRINOS,,,,
20240605,20240531,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,CAPRINOS,,,,
20240605,20240531,200305,PIURA,HUANCABAMBA,LALAQU Z,CAPRINOS,,,,
20240605,20240531,200304,PIURA,HUANCABAMBA,HUARMACA,CAPRINOS,,,,
20240605,20240531,200201,PIURA,AYABACA,AYABACA,CAPRINOS,,,,
20240605,20240531,200206,PIURA,AYABACA,PACAIPAMPA,CAPRINOS,,,,
20240605,20240531,200202,PIURA,AYABACA,FRIAS,CAPRINOS,,,,
20240605,20240531,200209,PIURA,AYABACA,SICCHEZ,CAPRINOS,,,,
20240605,20240531,200210,PIURA,AYABACA,SUYO,CAPRINOS,,,,
20240605,20240531,200208,PIURA,AYABACA,SAPILLICA,CAPRINOS,,,,
20240605,20240531,200205,PIURA,AYABACA,MONTERO,CAPRINOS,,,,
20240605,20240531,200203,PIURA,AYABACA,JILILI ,CAPRINOS,,,,
20240503,20240430,200101,PIURA,PIURA,PIURA,VACUNO,445,93.45,153,31.365
20240503,20240430,200110,PIURA,PIURA,LA UNION,VACUNO,152,31.92,162,33.21
20240503,20240430,200105,PIURA,PIURA,CATACAOS,VACUNO,842,176.82,311,63.755
20240503,20240430,200109,PIURA,PIURA,LA ARENA,VACUNO,,,,
20240503,20240430,200114,PIURA,PIURA,TAMBOGRANDE,VACUNO,23,13505,63,10195
20240503,20240430,200109,PIURA,PIURA,LAS LOMAS,VACUNO,9,1350,11,1650
20240503,20240430,200801,PIURA,SECHURA,SECHURA,VACUNO,,,,
20240503,20240430,200405,PIURA,MORROPON,MORROPON,VACUNO,,,,
20240503,20240430,200401,PIURA,MORROPON,CHULUCANAS,VACUNO,189,39.69,60,13.2
20240503,20240430,200404,PIURA,MORROPON,LA MATANZA,VACUNO,112,22.96,25,5.25
20240503,20240430,200409,PIURA,MORROPON,SANTO DOMINGO,VACUNO,10,2.5,,
20240503,20240430,200402,PIURA,MORROPON,BUENOS AIRES,VACUNO,7,1.4,5,500
20240503,20240430,200406,PIURA,MORROPON,SALITRAL,VACUNO,,,,
20240503,20240430,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,VACUNO,,,,
20240503,20240430,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,VACUNO,4,760,3,630
20240503,20240430,200403,PIURA,MORROPON,CHALACO,VACUNO,6,1.5,6,1500
20240503,20240430,200410,PIURA,MORROPON,YAMANGO,VACUNO,7,1.4,7,700
20240503,20240430,200601,PIURA,SULLANA,BELLAVISTA,VACUNO,281,66.621,345,67.275
20240503,20240430,200607,PIURA,SULLANA,QUERECOTILLO,VACUNO,15,3,15,3
20240503,20240430,200701,PIURA,TALARA,PARINAS,VACUNO,107,19.26,77,12.32
20240503,20240430,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,VACUNO,10,2,12,2.4
20240503,20240430,200501,PIURA,PAITA,PAITA,VACUNO,,,,
20240503,20240430,200301,PIURA,HUANCABAMBA,HUANCABAMBA,VACUNO,21,3.502,88,14.359
20240503,20240430,200302,PIURA,HUANCABAMBA,CANCHAQUE,VACUNO,8,1.28,6,1.01
20240503,20240430,200307,PIURA,HUANCABAMBA,SONDOR,VACUNO,7,726,6,995
20240503,20240430,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,VACUNO,8,1.32,7,1.14
20240503,20240430,200305,PIURA,HUANCABAMBA,LALAQU Z,VACUNO,7,1225,1,181
20240503,20240430,200304,PIURA,HUANCABAMBA,HUARMACA,VACUNO,11,1150,12,1.29
20240503,20240430,200201,PIURA,AYABACA,AYABACA,VACUNO,47,9.713,76,6.484
20240503,20240430,200206,PIURA,AYABACA,PACAIPAMPA,VACUNO,8,2,8,2000
20240503,20240430,200202,PIURA,AYABACA,FRIAS,VACUNO,14,1.33,7,1470
20240503,20240430,200209,PIURA,AYABACA,SICCHEZ,VACUNO,2,260,2,240
20240503,20240430,200210,PIURA,AYABACA,SUYO,VACUNO,7,893,2,255
20240503,20240430,200208,PIURA,AYABACA,SAPILLICA,VACUNO,12,1.656,4,552
20240503,20240430,200205,PIURA,AYABACA,MONTERO,VACUNO,15,1.95,7,630
20240503,20240430,200203,PIURA,AYABACA,JILILI ,VACUNO,4,440,1,90
20240503,20240430,200101,PIURA,PIURA,PIURA,PORCINO,,,,
20240503,20240430,200110,PIURA,PIURA,LA UNION,PORCINO,5,225,4,260
20240503,20240430,200105,PIURA,PIURA,CATACAOS,PORCINO,,,,
20240503,20240430,200109,PIURA,PIURA,LA ARENA,PORCINO,,,,
20240503,20240430,200114,PIURA,PIURA,TAMBOGRANDE,PORCINO,7,465,8,880
20240503,20240430,200109,PIURA,PIURA,LAS LOMAS,PORCINO,,,,
20240503,20240430,200801,PIURA,SECHURA,SECHURA,PORCINO,,,,
20240503,20240430,200405,PIURA,MORROPON,MORROPON,PORCINO,,,,
20240503,20240430,200401,PIURA,MORROPON,CHULUCANAS,PORCINO,175,7.875,50,2.75
20240503,20240430,200404,PIURA,MORROPON,LA MATANZA,PORCINO,120,3.6,42,2.1
20240503,20240430,200409,PIURA,MORROPON,SANTO DOMINGO,PORCINO,70,5180,53,3550
20240503,20240430,200402,PIURA,MORROPON,BUENOS AIRES,PORCINO,10,600,8,400
20240503,20240430,200406,PIURA,MORROPON,SALITRAL,PORCINO,,,,
20240503,20240430,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PORCINO,,,,
20240503,20240430,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PORCINO,4,140,4,220
20240503,20240430,200403,PIURA,MORROPON,CHALACO,PORCINO,60,4.32,36,2322
20240503,20240430,200410,PIURA,MORROPON,YAMANGO,PORCINO,10,600,8,400
20240503,20240430,200601,PIURA,SULLANA,BELLAVISTA,PORCINO,264,22440,310,24490
20240503,20240430,200607,PIURA,SULLANA,QUERECOTILLO,PORCINO,20,1600,20,1600
20240503,20240430,200701,PIURA,TALARA,PARINAS,PORCINO,40,2800,20,1400
20240503,20240430,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,PORCINO,,,,
20240503,20240430,200501,PIURA,PAITA,PAITA,PORCINO,,,,
20240503,20240430,200301,PIURA,HUANCABAMBA,HUANCABAMBA,PORCINO,51,3867,34,3934
20240503,20240430,200302,PIURA,HUANCABAMBA,CANCHAQUE,PORCINO,8,725,9,675
20240503,20240430,200307,PIURA,HUANCABAMBA,SONDOR,PORCINO,7,532,8,710
20240503,20240430,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,PORCINO,8,608,6,620
20240503,20240430,200305,PIURA,HUANCABAMBA,LALAQU Z,PORCINO,12,720,3,120
20240503,20240430,200304,PIURA,HUANCABAMBA,HUARMACA,PORCINO,15,808,7,350
20240503,20240430,200201,PIURA,AYABACA,AYABACA,PORCINO,14,834,28,1.484
20240503,20240430,200206,PIURA,AYABACA,PACAIPAMPA,PORCINO,240,16.8,219,14849
20240503,20240430,200202,PIURA,AYABACA,FRIAS,PORCINO,18,630,12,660
20240503,20240430,200209,PIURA,AYABACA,SICCHEZ,PORCINO,5,225,4,160
20240503,20240430,200210,PIURA,AYABACA,SUYO,PORCINO,27,1417.5,6,315
20240503,20240430,200208,PIURA,AYABACA,SAPILLICA,PORCINO,58,2320,35,1440
20240503,20240430,200205,PIURA,AYABACA,MONTERO,PORCINO,18,810,11,410
20240503,20240430,200203,PIURA,AYABACA,JILILI ,PORCINO,4,180,3,120
20240503,20240430,200101,PIURA,PIURA,PIURA,OVINOS,,,,
20240503,20240430,200110,PIURA,PIURA,LA UNION,OVINOS,,,,
20240503,20240430,200105,PIURA,PIURA,CATACAOS,OVINOS,,,,
20240503,20240430,200109,PIURA,PIURA,LA ARENA,OVINOS,,,,
20240503,20240430,200114,PIURA,PIURA,TAMBOGRANDE,OVINOS,7,120,22,360
20240503,20240430,200109,PIURA,PIURA,LAS LOMAS,OVINOS,,,,
20240503,20240430,200801,PIURA,SECHURA,SECHURA,OVINOS,,,,
20240503,20240430,200405,PIURA,MORROPON,MORROPON,OVINOS,10,300,7,175
20240503,20240430,200401,PIURA,MORROPON,CHULUCANAS,OVINOS,520,13,45,1.44
20240503,20240430,200404,PIURA,MORROPON,LA MATANZA,OVINOS,145,4.06,68,2.176
20240503,20240430,200409,PIURA,MORROPON,SANTO DOMINGO,OVINOS,20,913,9,410
20240503,20240430,200402,PIURA,MORROPON,BUENOS AIRES,OVINOS,6,180,4,100
20240503,20240430,200406,PIURA,MORROPON,SALITRAL,OVINOS,4,80,0,0
20240503,20240430,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,OVINOS,3,66,1,19
20240503,20240430,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,OVINOS,4,88,3,96
20240503,20240430,200403,PIURA,MORROPON,CHALACO,OVINOS,8,368,8,351
20240503,20240430,200410,PIURA,MORROPON,YAMANGO,OVINOS,5,150,4,100
20240503,20240430,200601,PIURA,SULLANA,BELLAVISTA,OVINOS,45,620,75,675
20240503,20240430,200607,PIURA,SULLANA,QUERECOTILLO,OVINOS,,,,
20240503,20240430,200701,PIURA,TALARA,PARINAS,OVINOS,,,,
20240503,20240430,200504,PIURA,PAITA,PUEBLO NUEVO DE COLAN,OVINOS,,,,
20240503,20240430,200501,PIURA,PAITA,PAITA,OVINOS,,,,
20240503,20240430,200301,PIURA,HUANCABAMBA,HUANCABAMBA,OVINOS,13,270,13,244
20240503,20240430,200302,PIURA,HUANCABAMBA,CANCHAQUE,OVINOS,7,145,6,116
20240503,20240430,200307,PIURA,HUANCABAMBA,SONDOR,OVINOS,5,115,8,165
20240503,20240430,200306,PIURA,HUANCABAMBA,SAN MIGUEL DEL FAIQUE,OVINOS,6,126,6,120
20240503,20240430,200305,PIURA,HUANCABAMBA,LALAQU Z,OVINOS,6,108,0,0
20240503,20240430,200304,PIURA,HUANCABAMBA,HUARMACA,OVINOS,2,18,3,30
